name,id,dlc,featureflag,factions,category,class,propulsion,wiki,portrait,icon,minimap,tier,requires,formation,emblem,squad type,rank,members,steering type,music intensity,models,volume,tilesize,height,scale,level,tileBlockingLevel,sound,gender,weapon,power shot,abilities,lifetime,hitpoints,armor,armor type,supply,support,funds,materiel,cap,xp mod,build time,speed,rotation,turret,flight,LOS,cone,capture,cargo,garrison,switch,alternateUnitTypes,decoration,hit,death,death.blood,death.deathEffect,attributes,code,traits,transform restrictions,combat stance,target priority,climbing,hopperThings,// Animations,death variations,attack variations,dropship anim,bug mound,heal,carryableConfig,landingPad,transportConfig,spawnConfig,attachment,pupaeDefense,squadDefender,notification,carrying,radiuscapturing,invasionMarker,invasion,construction effect,step effect,constructor,constructable
Buzzer_Bug_Launched,5035,chem,,arachnid,ground,horde,claw,Buzzer_Bugs,,150,,,,mob; 0.3; 2.8,type: none; offset: 3.5,individual,1,1,individual,0.25,Buzzer_Bug_0,3.7,,2.46,0.5; 0.55,,,Buzzer,,Buzzer_Bug_Attack,,/,,60,10,,2,,,,,,2,8,500,,,50,,,,,,,,Yellow,perType:(radiation:(ragdoll:())),156; 10; 10,standard: Yellow_Death ; radiation: Radiation_Death,mindControllable,1,suppressionResistant; canAttackAllClearableBuildings,,aggressive,,climbing,,,4,4,,,,enabled,,,spawnType: burrow,,,,,,,,,,,,
Buzzer_Grenadier_Bug,5033,chem,,arachnid,ground,horde,claw,Buzzer_Grenadier_Bug,,151,,,,/,type: simple; offset: 7,direct,2,1,,0.75,Buzzer_Grenadier_Bug_0,5,,3,1.5,,,Buzzer_Grenadier,male,Buzzer_Grenadier_Shot,Buzzer_Grenadier_Powershot,Buzzer_Grenadier_Trail,,500,70,,4,,,,,,4,4,104,,,40,,,,,,,,Yellow,bloodTexture: 1,233; 126; 12,standard: Yellow_Death,acidImmune; mindControllable,1,suppressionImmune; bigCollisionLayer; overwatch; canAttackAllClearableBuildings,,aggressive,,,,,,,,,,enabled,,,spawnType: burrow,,,,,,,,,,,,
Geiger_Bugs,5048,chem,,arachnid,ground,behemoth,foot,Geiger_Bugs,,146,,,,mob; 0.3; 3.0,type: none,individual,1,7,individual,,Geiger_Bug_0;Geiger_Bug_1;Geiger_Bug_2,2,,1.1,1,,,Geiger_Bug,,Geiger_Bug_Attack,,/,,120,60,,3,,,,,,,6.5,300,,,50,,,,,,,,Orange,deathWeapon: Geiger_Bug_Explosion; ragdoll: (),233; 126; 12, Radiation_Death,radiationImmune; mindControllable,,suppressionResistant; canAttackAllClearableBuildings,,aggressive,attribute: eradicators,,,,,,,,,enabled,,,spawnType: burrow,,,,,,,,,,,,
Hydra_Bug,5044,chem,,arachnid,ground,behemoth,static,Hydra_Bug,,152,,,,/,type: simple; offset: 7,direct,2,1,BigUnit 20,0.75,Hydra_Bug_0,10,,5,1.1,,,Hydra_Bug,male,Hydra_Shot_Buzzer,,Hydra_Shockwave,,5000,70,,,,,,,,,/,70,,,40,,,,,,,,Yellow,bloodTexture: 2,,standard: Yellow_Death,acidImmune,,suppressionImmune; bigCollisionLayer; overwatch; canAttackAllClearableBuildings,,aggressive,,,,,,,,,,enabled,,,spawnType: burrow,,,,,exit: burrow,,,,,,,
Hydra_Bug_Wounded,5053,chem,,arachnid,ground,behemoth,claw,Hydra_Bug,,152,,,,/,type: simple; offset: 7,direct,2,1,BigUnit 20,0.75,Hydra_Bug_Wounded_0,10,,5,1.1,,,Hydra_Bug,male,Hydra_Wounded_Shot,,Hydra_Shockwave,,3000,60,,,,,,,,,4,70,,,40,,,,,,,,Yellow,bloodTexture: 2,,standard: Yellow_Death,acidImmune; radiationImmune,,suppressionImmune; bigCollisionLayer; overwatch; canAttackAllClearableBuildings,,aggressive,,,,,,,,,,enabled,,,spawnType: burrow,,,,,exit: burrow,,,,,,,
Buzzer_Nest,5045,chem,,arachnid,ground,cavern,fundament,Buzzer_Nest,,161,,,,/,type: simple; offset: 9,direct,/,1,,,Buzzer_Nest; lava:Buzzer_Nest_Lava; chem:Buzzer_Nest_Chem,8,2,4,,,,,,/,,/,,400,50,granite,,,,,,,,/,/,,,20,,,10,Pupae_Bugs,,Buzzer_Nest_Collapsed,,Dust,deathSwitch: Buzzer_Nest_Collapsed,,Brood_Chamber_Collapse,structure,,noUnitCard; tileBlocking; alwaysVisible; critterSpawner; noCollider,,,,,,,,,,,,,,,,,unitType: buzzer_bugs; activationDelay: 5; waves: 3 3 3 3 3 3 3 3 3 3; waveDelay: 1; waveSlowDown: 0,,,,,,,,,,blockConstruction: true
Buzzer_Nest_Collapsed,5046,chem,,gaia,ground,cavern,fundament,,,161,none,,,/,type: none; offset: 9,direct,/,1,,,Buzzer_Nest_Collapsed; lava:Buzzer_Nest_Collapsed_Lava; chem:Buzzer_Nest_Collapsed_Chem,8,2,4,,,,,,/,,/,,/,/,,,,,,,,,/,/,,,/,,,/,,,,,Dust,deathSwitch: Buzzer_Nest_Collapsed,,,structure,,noUnitCard; noAutoTarget; alwaysVisible; forceGaia; inaccessible; noCollider,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Buzzer_Grenadier_Acid_Trail,5052,chem,,gaia,ground,device,static,,,/,none,,,/,type: none,direct,/,1,,,Acid_Pool_Orange,16,,0.1,1,,,,,Buzzer_Grenadier_Pool_Shot,,/,15 remove,/,/,,,,,,,,,/,/,,,20,,,,,,,,,,,,,,noUnitCard; inaccessible; noEditor; forceRogue; alwaysVisible; noCollider; nightVision,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydra_Acid_Pool,5054,chem,,gaia,ground,device,static,,,/,none,,,/,type: none,direct,/,1,,,Acid_Pool_Hydra,16,5,0.1,1,,,,,,,/,15 remove,/,/,,,,,,,,,/,/,,,20,,,,,,,,,,,,,1,noCollider; alwaysVisible; noUnitCard; inaccessible; noEditor,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// EXTRAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mutated_Spitter_Corpse,5047,chem,,gaia,ground,device,static,,,123,none,,,/,type: simple,direct,/,1,,,Mutated_Spitter_Corpse,3.8,,1,1.8,,,,,/,,,,/,/,,,,,,,,,/,/,,,/,,,,,Terminal_On,,,Green,,,,,,noCollider; capturable; alwaysVisible; noUnitCard,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irradiated_Tanker_Corpse,5050,chem,,gaia,ground,device,static,,,116,none,,,/,type: simple,direct,/,1,,,Irradiated_Tanker_Corpse,3.8,,1.8,,,,,,/,,,,/,/,,,,,,,,,/,/,,,/,,,,,Terminal_On,,,Green,,,,,1,noCollider; capturable; alwaysVisible; noUnitCard,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eggs_Cluster,5051,chem,,gaia,ground,device,static,,,123,none,,,/,type: simple,direct,/,1,,,Eggs_Cluster,7,2,1,1,,,,,/,,,,/,/,,,,,,,,,/,/,,,/,,,,,Terminal_On,,,Green,,,,,,tileBlocking; capturable; alwaysVisible; noUnitCard,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prisoners_Chemical,5009,chem,,gaia,ground,infantry,foot,,portrait_prisoners,52,,,,mob; 0.3; 2.0,type: simple,squad,2,5,,,Prisoner_0;Prisoner_1;Prisoner_2,1.2,,1.76,1; 1.1,,,Generic_Humans,,/,,,,35,20,,3,,,,,,,3.9,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human,,garrison; noFireBlocking; noAutoTarget,,aggressive,,,,,,,,,1,enabled,,preferredTransport: DR-4_Viking; noPlayerInput: (),,,,,,,,,,,,,
Permanent_Radiation,5581,chem,,gaia,ground,device,static,,,/,none,,,/,type: none,direct,/,1,,,Chemical_Radiation_360,16,,0.1,1,,,,,/,,/,,/,/,,,,,,,,,/,/,,,20,,,,,,,,,,,,,1,noUnitCard; inaccessible; forceRogue; alwaysVisible; noCollider; nightVision,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lingering_Radiation,5582,chem,,gaia,ground,device,static,,,/,none,,,/,type: none,direct,/,1,,,Chemical_Radiation_360,16,,0.1,1,,,,,/,,/,,/,/,,,,,,,,,/,/,,,20,,,,,,,,,,,,,1,noUnitCard; inaccessible; forceRogue; alwaysVisible; noCollider; nightVision; noEditor,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cutscene_Dropship,5638,base,,federation,air,transport_air,hover,,,59,,,,/,type: none,direct,/,1,individual,,Cutscene_Dropship,3,,1.8,0.7,,,,,,,,,/,/,,/,,,,,,,30,200,,10,30,,,,,,,,Sparks,,,,,,cannotCapture,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// JUNGLE DLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// RANGERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jungle_Troopers,4011,jungle,,federation,ground,infantry,foot,Jungle_Troopers,,79,,,/,checker; 0.5; 2.0; 1.5; 3,offset: 5,squad,1,9,,,Jungle_Trooper_0; Jungle_Trooper_1; Jungle_Trooper_2,0.7,,1.76,1; 1.1,,,rifle_squad,,Jungle_Trooper_Shot,,Jungle_HMG_Deploy; Jungle_Mortar_Deploy; Infiltrator_Flare; Base_Remote_Artillery,,60,0,,3,,,,,,,3.9,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human; canCaptureHive,,garrison; canPurchase,,,,,,,3,,,,1,enabled,,preferredTransport: DR-4_Viking,,,,,,,,,,,,purchase: (Jungle_MG_Turret),
Jungle_HMG,4049,jungle,,federation,ground,infantry,static,,,23,,,/,/,offset: 4,direct,1,1,,,Jungle_Trooper_HMG,1,,1.76,1.2,,,Shredder,male,Jungle_HMG_Burst,,/,15 remove,60,0,,/,,,,,,,/,100,,,30,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human,,cannotCapture,,,,,,,,,,,1,enabled,,,,,,,,,nothing,,,,,,
Jungle_Mortar,4050,jungle,,federation,ground,infantry,static,,,23,,,/,/,offset: 4,direct,1,1,,,Jungle_Trooper_Mortar,1,,1.76,1,,,Shredder,male,Jungle_Mortar_Shot,,/,15 remove,60,0,,/,,,,,,,/,80,,,30,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human,,cannotCapture,,,,,,,,,,,1,enabled,,,,,,,,,nothing,,,,,,
Jungle_Grenade_Bag,4046,jungle,,federation,ground,device,static,,,23,none,,/,/,type: simple,direct,/,1,,,Demolition_Charge_Active,0.5,,0.1,0.5,,,,,/,,/,4 kill,/,/,,/,,,,,,,/,/,,,/,,,,,,,,Sparks,deathWeapon: Jungle_Grenade_Bag_Shot,,,,,noEditor; noUnitCard; noCollider; forceRogue; remainVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// GRENADE TROOPERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenade_Troopers,4012,jungle,,federation,ground,infantry,foot,Grenade_Troopers,,77,,,Grenade_Depot,checker; 0.4; 1.5; 1.9; 2,offset: 4,squad,2,5,,,Grenade_Trooper_0,0.7,,1.76,1; 1.1,,,heavy_troopers,,Jungle_Grenade,,Flare_Grenade; Jungle_Grenade_Barrage; Grenade_Drone_Launch,,70,0,,3,,,,,0.5,,3.9,360,,,50,,,,,,Grenade_Troopers_Drone,,Blood,ragdoll: (); deathWeapon: Grenade_Trooper_Death,156; 10; 10,standard: Blood_Death,human; canCaptureHive,,garrison; canPurchase,,,,,,,,,,,1,enabled,,preferredTransport: DR-8B_Skyhook,,,,,,,,,,,,,
Grenade_Troopers_Drone,4056,jungle,,federation,ground,infantry,foot,Grenade_Troopers,,77,,,Grenade_Depot,checker; 0.4; 1.5; 1.9; 2,offset: 4,squad,2,5,,,Grenade_Trooper_0,0.7,,1.76,1; 1.1,,,heavy_troopers,,Jungle_Grenade,,Flare_Grenade; Grenade_Drone_Active,,70,0,,3,,,,,0.5,,3.9,360,,,50,,,,,,,,Blood,ragdoll: (); deathWeapon: Grenade_Trooper_Death,156; 10; 10,standard: Blood_Death,human; canCaptureHive,,garrison,,,,,,,,,,,1,enabled,,,,,,spawn: (type: Drone_Grenade_Suicide; interval: 3; amount: 1); followRange: 5; returner: (maxRange: 25; minRange: 20),,,,,,,,,
Drone_Jungle_Grenade,4054,jungle,,federation,air,generic,rotor,,,/,none,,,/,type: none; offset: 2,direct,1,1,BigUnit 200,,Generic_Drone,0.7,,1.5,,,,,,Grenade_Drone_Bomb,,/,10 remove,100,10,,/,,,,,,,10,300,,10,20,,,,,,,,Sparks,ragdoll: (),23; 139; 43,Flak_Explosion,inanimate,,suppressionImmune; inaccessible; noExperience,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Drone_Grenade_Suicide,4055,jungle,,federation,air,swarm,wing,,,99,,,,mob; 1.5; 5,type: none; offset: 5.5,squad,2,5,air,0.25,Drone_Grenade_Suicide,3,,2,0.6,,,,,Grenade_Drone_Suicide,,/,,40,0,,/,,,,,,,7,200,,3.5,50,,,,,,,,Yellow,,244; 205; 77,Firehopper_Death_Explosion,,,constantMotion; ragdollDeath; suppressionImmune; inaccessible,,aggressive,,,true,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// SAWMASTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mech_Saw,4016,jungle,,federation,ground,vehicle,mech,Mech_Saw,,78,,,Rocket_Depot,/,offset: 6,direct,1,1,BigUnit 90,,Chainsaw_Mech_V2,4.5,,3.63,1,,,Mech_Engineer,,Chainsaw_Mech_Attack,,SawMaster_Spin; Saw_Blade_Eject; Sawmaster_Uparmor; SawMaster_Bushtrimmers,,500,40,,2,/,,15,,1.5,20,4,200,150,,40,,,,,Mech_Saw_Damaged,Mech_Saw_Damaged; Mech_Saw_Armored; Mech_Saw_Armored_Damaged,,Sparks,ragdoll: ()     ,,Saw_Master_Breakdown,armored; human; fireproof,,cannotCapture; suppressionImmune; bigCollisionLayer; canSelfDestruct; canPurchase,,defendarea 8,,,,,2,,,,2,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,,,,,,,,,,
Mech_Saw_Damaged,4040,jungle,,federation,ground,vehicle,mech,Mech_Saw,,78,,,Rocket_Depot,/,offset: 6,direct,1,1,BigUnit 90,,Chainsaw_Mech_Damaged_V2,4.5,,3.63,1,,,Mech_Engineer,,/,,Saw_Blade_Eject; Sawmaster_Uparmor; Repair_To_Default,,500; onDeployOrSwitch: 150,40,,2,/,,15,,1.5,20,2.5,150,50,,40,,,,,Mech_Saw,,,Sparks,ragdoll: ()     ,,Bunker_Explosion,armored; human; fireproof,,cannotCapture; suppressionImmune; bigCollisionLayer; canSelfDestruct,,defendarea 8,,,,,2,,,,2,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,,,,,,,,,,
Mech_Saw_Armored,4041,jungle,,federation,ground,vehicle,mech,Mech_Saw,,78,,,Rocket_Depot,/,offset: 6,direct,1,1,BigUnit 90,,Chainsaw_Mech_Armored_V2,4.5,,3.63,1,,,Mech_Engineer,,Chainsaw_Mech_Attack,,SawMaster_Spin; Sawmaster_Uparmor_Active; Saw_Blade_HealthSwitch,,500,60,,2,/,,15,,1.5,20,4,200,150,,40,,,,,Mech_Saw_Armored_Damaged,,,Sparks,ragdoll: ()     ,,Saw_Master_Breakdown,armored; human; fireproof,,cannotCapture; suppressionImmune; bigCollisionLayer; canSelfDestruct,,defendarea 8,,,,,2,,,,2,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,,,,,,,,,,
Mech_Saw_Armored_Damaged,4042,jungle,,federation,ground,vehicle,mech,Mech_Saw,,78,,,Rocket_Depot,/,offset: 6,direct,1,1,BigUnit 90,,Chainsaw_Mech_Armored_Damaged_V2,4.5,,3.63,1,,,Mech_Engineer,,/,,SawMaster_Spin; Sawmaster_Uparmor_Active; Repair_To_Default,,500; onDeployOrSwitch: 150,60,,2,/,,15,,1.5,20,2.5,150,50,,40,,,,,Mech_Saw_Armored,,,Sparks,ragdoll: ()     ,,Bunker_Explosion,armored; human; fireproof,,cannotCapture; suppressionImmune; bigCollisionLayer; canSelfDestruct,,defendarea 8,,,,,2,,,,2,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,,,,,,,,,,
SawMaster_Drone,4097,jungle,,federation,ground,generic,foot,,,/,none,,/,/,type: none; offset: 3,direct,1,2,,,BushTrimmer_Drone,1.5,,1,1,,,,,BushTrimmer_Shot,,,,100,40,,/,/,,,,,12,7,360,,,50,,,,,,,,Sparks,ragdoll: (),,Flak_Explosion,inanimate; minion,,noEditor; suppressionResistant; noFireBlocking; inaccessible; noExperience; cannotCapture,,aggressive,,,,,4,4,,,,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// AIR SUPPORT OPERATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air_Support_Operator,4021,jungle,,federation,ground,infantry,foot,Air_Support_Operator,,84,,,Command_Center,/,offset: 4,direct,2,1,,,Air_Support_Operator,0.7,,1.76,1; 1.1,,,radio_operator,,Jungle_Trooper_Shot,/,Phosphorus_Strike; Thermite_Drone_Spawn; Perimeter_Turrets_Drop; Remote_Gunship_Deploy,,80,0,,1,,,,,,,3.9,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human,,garrison; noFireBlocking; singleton; shootThroughSoldiers; canPurchase,,,,,,,,,,,1,enabled,,preferredTransport: DR-8B_Skyhook,,,,//spawn: (type: armed_skyhook; interval: 3; amount: 1); dieWithLeader: (),,,,,,welding,,purchase: (field_radio_constructable),
Field_Radio_Small,4025,jungle,,federation; gaia,ground,station,fundament,,,62,base,,/,/,type: simple; offset: 5.5,direct,/,1,,,Field_Radio,3.5,1,1,,,,,,/,,/,,/,/,,/,,,,,,,/,/,,,30,,6,,,,,,Sparks,,,,,,capturable; alwaysVisible; noUnitCard; tileBlocking; station; noUnitCard,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,
Field_Radio_Constructable,4022,jungle,,federation; gaia,ground,construction,fundament,,,62,base,,,/,type: simple; offset: 5.5,direct,/,1,,,Field_Radio_1,12,3,1,,,,,,,,/,,500,50,,/,/,,/,,,15,/,/,,,30,,,,,,,Drop_Site,Sparks,,,E_Turret_Death,electroTurret; gasImmune; repairable,,alwaysVisible; canSelfDestruct; station; singleton; canPurchase; noCollider,position: grid; facing: tile,,,,,,,,,,,,padType: Outside,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// M4 THUMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hover_Mortar,4067,jungle,,federation,ground,vehicle,mech,Hover_Mortar,,133,,,Grenade_Depot,/,offset: 5.5,direct,2,1,BigUnit 120,,Hover_Mortar,3,,1.8,1,,,Hover_Mortar,,Hover_Mortar_Shot,,Hover_Mortar_ATGM; Hover_Mortar_Napalm; Hover_Mortar_Flare,,200,20,,2,,,10,,,20,4,100,120; pitch: 60 -10 85,,30,,,,,,,,Sparks,ragdoll: (),,E_Turret_Death,human,,suppressionImmune; cannotCapture; bigCollisionLayer; canSelfDestruct; canPurchase; overwatch,,,,,,,,,,,,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,,,,,,,,,,
Napalm_Dispenser,4090,jungle,,federation,air,aircraft,rotor,,,156,,,,/,offset: 4,direct,1,1,,,Napalm_Dispenser,3,,1.8,,,,Kamikaze_Drone,male,,,Napalm_Dispenser_Shot,10 kill,200,20,,/,,2,10,,,20,2,200,1000,15,/,,,,,,,,Sparks,instantremove :(); deathWeapon: Hover_Mortar_Bomb,,,human; gasImmune,,suppressionImmune; cannotCapture; bigCollisionLayer; canSelfDestruct; overwatch,,,,,,,,,,,,enabled,,,,,,,,,,,,,,,
Napalm_Pool,4094,jungle,,gaia,ground,device,static,,,/,none,,,/,type: none,direct,/,1,,,Fire_Small,16,,0.1,,,,,,Napalm_Pool_Shot,,/,15 remove,/,/,,,,,,,,,/,/,,,20,,,,,,,,,,,,,,noUnitCard; inaccessible; noEditor; forceRogue; alwaysVisible; noCollider; nightVision,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flare_Bomb,4092,jungle,,federation,air,aircraft,rotor,,,156,,,,/,offset: 4,direct,1,1,,,Flare_Bomb,3,,1.8,,,,Kamikaze_Drone,male,Hover_Mortar_Flare_Shot,,Hover_Mortar_Designate_Target,10 kill,200,20,,/,,2,10,,,20,,,1000,15,65,,,,,,,,Sparks,instantremove :(); deathWeapon: Hover_Mortar_Bomb,,,human; gasImmune,,suppressionImmune; cannotCapture; bigCollisionLayer; canSelfDestruct; overwatch; inaccessible; designatedTarget,,,,,,,,,,,,enabled,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// M6 ONTOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mech_Ontos,4047,jungle,,federation,ground,vehicle,mech,Mech_Ontos,,86,,,Power_Plant,/,offset: 5.5,direct,2,1,BigUnit 120,,Mech_Ontos,3,,1.8,0.9,1,,rifle_squad,male,Mech_Ontos_Burst,,Mech_Ontos_Deploy; Ontos_Ripper_Barrage; Mech_Ontos_Tripod_Deploy; Remote_Gunship_Deploy,,300,40,,2,,,20,,,20,5,120,120; pitch: 120 -20 90,,30,,,,,Mech_Ontos_Deployed,Mech_Ontos_Deployed; Mech_Ontos_Unarmed,,Sparks,ragdoll: (),,E_Turret_Death,human,,suppressionImmune; cannotCapture; bigCollisionLayer; canSelfDestruct; canPurchase; overwatch,,,,,,,,,,,,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,,,,canDefend: true,,,,,,
Mech_Ontos_Deployed,4061,jungle,,federation,ground,vehicle,static,Mech_Ontos,,86,,,Power_Plant,/,offset: 5.5,direct,2,1,BigUnit 120,,Mech_Ontos_Deployed,3,,1.8,0.9,,,rifle_squad,male,Mech_Ontos_Deployed_Shot,,Mech_Ontos_Undeploy,,300,50,,2,,,20,,,20,/,/,120; pitch: 120 -20 90,,30,,,,,Mech_Ontos,,,Sparks,ragdoll: (),,E_Turret_Death,human,,suppressionImmune; cannotCapture; bigCollisionLayer; canSelfDestruct; overwatch,,,,,,,,,,,,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,,,,canDefend: true,,,,,,
Mech_Ontos_Unarmed,4063,jungle,,federation,ground,vehicle,static,Mech_Ontos,,86,,,Power_Plant,/,offset: 5.5,direct,2,1,BigUnit 120,,Mech_Ontos_Unarmed,3,,1.8,0.9,,,rifle_squad,male,/,,Mech_Ontos_Tripod_Undeploy,,300,50,,2,,,20,,,20,/,/,/,,30,,,,,Mech_Ontos_Tripod,,,Sparks,ragdoll: (),,E_Turret_Death,human,,suppressionImmune; cannotCapture; bigCollisionLayer; canSelfDestruct; overwatch,,,,,,,,,,,,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,,,,,,,,,,
Mech_Ontos_Tripod,4062,jungle,,federation,ground,infantry,static,,,23,,,/,/,offset: 4,direct,1,1,,,Mech_Ontos_Tripod,1,,1.76,1.2,,,Shredder,male,Mech_Ontos_Tripod_Shot,,/,15 remove,60,0,,/,,,,,,,/,100,,,30,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human,,cannotCapture,,,,,,,,,,,1,enabled,,,,,,,,,canDefend: true,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// M9 MINOTAUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mech_Artillery,4066,jungle,,federation,ground,vehicle,mech,Mech_Artillery,,85,,,Fleet_Relay,/,offset: 7,direct,1,1,BigUnit 90,,Mech_Artillery,4,,4.5,1,1,,Mech_Artillery,,Mech_Artillery_Shot,,Mech_Artillery_Direct_Mode,,500,70,,3,,,25,,,20,4,80,20; feetalignangle: 30,,40,,,,,,Mech_Artillery_Direct,,Sparks,ragdoll: (),,E_Turret_Death,inanimate,,suppressionImmune; cannotCapture; bigCollisionLayer; canSelfDestruct; canPurchase,,,,,,,,,,,,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,,,,,,,,effect: Mech_Step,,
Mech_Artillery_Direct,4069,jungle,,federation,ground,vehicle,mech,Mech_Artillery,,85,,,Fleet_Relay,/,offset: 7,direct,1,1,BigUnit 90,,Mech_Artillery_Direct,4,,4.5,1,1,,Mech_Artillery_Direct,,Mech_Artillery_Direct_Shot,,Mech_Artillery_Indirect_Mode,,500,70,,3,,,25,,,20,4,80,20; feetalignangle: 30,,40,,,,,Mech_Artillery,,,Sparks,ragdoll: (),,E_Turret_Death,inanimate,,suppressionImmune; cannotCapture; bigCollisionLayer; canSelfDestruct; canPurchase,,,,,,,,,,,,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,,,,,,,,effect: Mech_Step,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
